transaction_id,date,product_id,machine_id,planned_units,units_produced,units_defective,planned_duration,actual_duration
19213,2025-11-16,P049,M025,719,633,19,254,352
19214,2025-10-19,P070,M048,351,342,20,173,181
19215,2025-02-19,P070,M024,836,733,35,73,78
19216,2025-11-05,P020,M010,929,804,48,114,149
19217,2025-02-15,P093,M048,712,631,41,86,99
19218,2025-05-24,P024,M046,760,747,55,77,98
19219,2025-10-23,P052,M057,518,456,15,512,472
19220,2025-09-17,P032,M050,734,658,20,276,329
19221,2025-04-12,P095,M039,282,245,2,85,107
19222,2025-08-22,P069,M034,551,505,4,133,131
19223,2025-04-02,P096,M035,688,647,14,112,101
19224,2025-08-23,P059,M053,895,820,23,472,527
19225,2025-12-02,P058,M003,441,403,8,480,644
19226,2025-05-28,P096,M011,349,344,22,522,472
19227,2025-09-25,P006,M016,453,432,10,240,328
19228,2025-11-10,P036,M065,319,284,20,139,127
19229,2025-01-04,P047,M025,329,312,18,83,87
19230,2025-07-31,P020,M053,160,145,11,562,520
19231,2025-09-07,P027,M008,828,775,60,205,275
19232,2025-03-26,P045,M053,322,291,12,94,128
19233,2025-05-29,P009,M060,624,543,33,358,401
19234,2025-03-13,P028,M024,272,261,8,78,91
19235,2025-11-09,P014,M033,140,139,7,309,297
19236,2025-05-22,P059,M054,185,162,12,228,264
19237,2025-11-20,P055,M073,286,251,15,113,156
19238,2025-06-24,P056,M039,705,599,17,262,241
19239,2025-08-03,P093,M012,680,610,4,420,385
19240,2025-05-20,P052,M028,251,245,5,494,475
19241,2025-03-04,P010,M056,520,499,27,359,380
19242,2025-12-25,P082,M014,353,311,20,521,640
19243,2025-03-21,P099,M017,825,791,51,131,140
19244,2025-03-04,P017,M056,329,290,19,521,684
19245,2025-08-11,P037,M054,558,552,4,241,234
19246,2025-07-29,P004,M001,996,911,39,534,498
19247,2025-06-25,P065,M071,546,481,24,570,721
19248,2025-10-20,P017,M031,195,179,13,314,290
19249,2025-06-09,P038,M055,169,160,12,403,481
19250,2025-06-30,P081,M055,356,304,4,457,470
19251,2025-10-11,P052,M060,217,205,8,281,386
19252,2025-01-08,P073,M059,201,181,13,177,238
19253,2025-03-23,P013,M062,569,559,10,407,461
19254,2025-10-25,P079,M043,786,740,16,409,534
19255,2025-02-07,P021,M064,674,613,45,353,392
19256,2025-07-21,P026,M001,502,437,31,70,80
19257,2025-09-17,P092,M027,945,814,32,452,612
19258,2025-10-15,P012,M050,456,452,5,404,437
19259,2025-10-02,P047,M022,842,824,60,520,502
19260,2025-10-06,P005,M071,374,359,7,128,140
19261,2025-08-22,P091,M005,866,787,54,111,133
19262,2025-11-21,P038,M059,369,318,19,319,294
19263,2025-02-14,P054,M029,878,817,61,75,99
19264,2025-04-02,P035,M021,175,165,9,488,503
19265,2025-07-02,P017,M064,672,607,18,435,456
19266,2025-03-03,P005,M048,469,410,24,434,586
19267,2025-11-21,P064,M039,350,299,8,315,338
19268,2025-05-23,P095,M009,231,221,2,586,558
19269,2025-01-22,P024,M041,580,498,9,503,595
19270,2025-11-19,P094,M013,286,271,3,363,441
19271,2025-12-27,P075,M023,829,732,17,456,472
19272,2025-03-22,P018,M036,386,358,16,567,642
19273,2025-01-17,P080,M053,277,260,16,554,708
19274,2025-06-01,P096,M048,594,515,23,60,62
19275,2025-12-14,P046,M049,529,516,38,302,333
19276,2025-12-16,P090,M002,288,257,7,186,237
19277,2025-04-19,P009,M032,752,666,46,447,459
19278,2025-12-06,P094,M054,456,406,31,166,208
19279,2025-10-18,P023,M012,999,927,14,448,614
19280,2025-04-12,P008,M052,481,445,4,546,675
19281,2025-02-05,P076,M003,167,146,1,520,710
19282,2025-01-26,P060,M069,896,771,19,196,196
19283,2025-01-30,P093,M058,440,438,5,391,512
19284,2025-07-18,P075,M057,266,247,1,524,613
19285,2025-08-29,P072,M056,820,706,50,547,552
19286,2025-09-08,P020,M052,323,286,21,327,439
19287,2025-03-25,P026,M011,640,554,38,524,590
19288,2025-11-10,P016,M017,872,757,53,166,206
19289,2025-10-26,P034,M045,369,368,19,98,110
19290,2025-10-10,P046,M015,221,220,13,516,470
19291,2025-12-03,P011,M070,576,566,29,377,465
19292,2025-12-26,P036,M070,441,384,26,311,367
19293,2025-07-20,P081,M022,608,551,40,344,310
19294,2025-10-26,P083,M073,442,421,5,427,460
19295,2025-09-24,P048,M057,789,689,41,316,333
19296,2025-08-03,P024,M006,456,404,27,197,179
19297,2025-09-23,P089,M020,777,674,45,108,124
19298,2025-11-01,P034,M004,141,126,5,184,166
19299,2025-07-22,P092,M053,937,897,9,541,717
19300,2025-11-23,P035,M019,432,397,20,430,532
19301,2025-07-18,P052,M053,742,638,37,445,507
19302,2025-08-25,P043,M050,630,553,42,146,155
19303,2025-02-05,P009,M040,104,99,2,353,463
19304,2025-05-19,P094,M053,661,563,11,109,125
19305,2025-08-14,P070,M055,231,222,6,252,277
19306,2025-07-10,P079,M011,776,724,15,418,540
19307,2025-04-30,P093,M001,125,112,8,166,220
19308,2025-05-14,P077,M036,255,231,8,409,468
19309,2025-06-26,P056,M072,895,865,68,86,112
19310,2025-05-15,P069,M032,872,751,27,193,228
19311,2025-08-11,P082,M056,495,448,29,484,442
19312,2025-01-10,P052,M047,484,434,12,96,116
19313,2025-11-30,P072,M042,508,472,24,562,736
19314,2025-06-13,P027,M029,938,910,49,167,166
19315,2025-06-27,P047,M008,766,691,52,549,597
19316,2025-08-25,P071,M006,779,771,19,98,90
19317,2025-12-02,P062,M058,183,165,8,597,611
19318,2025-04-30,P034,M070,146,138,6,122,161
19319,2025-09-04,P092,M049,981,960,49,525,510
19320,2025-01-02,P042,M062,803,770,47,176,222
19321,2025-03-13,P004,M069,360,330,5,429,594
19322,2025-12-03,P082,M066,963,961,50,115,128
19323,2025-04-12,P073,M021,325,298,7,129,136
19324,2025-06-20,P063,M057,556,496,16,217,235
19325,2025-10-08,P096,M023,629,612,39,418,507
19326,2025-04-06,P042,M053,856,770,9,561,606
19327,2025-08-16,P006,M030,798,696,10,341,402
19328,2025-08-11,P069,M005,806,736,54,105,98
19329,2025-11-30,P051,M070,754,670,38,524,477
19330,2025-02-09,P009,M068,467,435,25,331,400
19331,2025-03-08,P058,M008,185,160,5,60,55
19332,2025-03-27,P016,M017,924,847,4,437,539
19333,2025-07-05,P068,M057,909,810,6,113,146
19334,2025-11-20,P024,M017,941,876,67,355,450
19335,2025-03-02,P069,M028,104,100,7,218,228
19336,2025-11-18,P047,M022,977,971,35,506,530
19337,2025-06-24,P095,M046,133,114,5,79,73
19338,2025-06-29,P094,M039,853,815,58,400,550
19339,2025-07-13,P072,M009,575,493,34,448,536
19340,2025-04-30,P096,M071,787,747,19,118,131
19341,2025-04-27,P092,M004,751,689,9,532,554
19342,2025-02-01,P090,M071,887,769,37,177,200
19343,2025-02-15,P050,M035,853,742,12,551,648
19344,2025-04-30,P036,M011,211,185,7,441,503
19345,2025-05-06,P021,M048,341,337,11,493,473
19346,2025-08-02,P032,M014,510,476,10,286,271
19347,2025-11-18,P009,M034,994,909,61,478,577
19348,2025-08-10,P056,M046,570,500,36,358,415
19349,2025-04-03,P050,M016,281,266,20,329,428
19350,2025-01-07,P013,M041,342,341,21,467,494
19351,2025-01-19,P089,M062,970,837,50,419,409
19352,2025-10-09,P036,M015,857,826,13,330,337
19353,2025-10-28,P018,M064,798,759,23,189,171
19354,2025-10-07,P029,M015,488,474,27,538,563
19355,2025-06-23,P029,M018,179,154,8,429,587
19356,2025-12-04,P100,M048,394,389,6,272,316
19357,2025-08-18,P028,M045,167,149,3,491,679
19358,2025-07-30,P031,M052,414,413,19,501,484
19359,2025-06-03,P071,M024,625,617,28,257,342
19360,2025-09-19,P006,M073,124,120,7,148,137
19361,2025-12-10,P054,M022,482,471,26,114,143
19362,2025-08-10,P004,M043,623,549,11,204,273
19363,2025-11-07,P041,M050,542,467,9,190,221
19364,2025-06-18,P052,M030,627,535,20,356,368
19365,2025-04-02,P065,M062,714,641,43,202,226
19366,2025-02-24,P033,M072,662,577,16,352,349
19367,2025-01-26,P088,M035,502,478,11,208,217
19368,2025-06-06,P053,M044,622,551,29,595,618
19369,2025-10-10,P036,M001,301,296,3,344,386
19370,2025-06-20,P061,M004,814,697,20,423,572
19371,2025-07-28,P070,M013,813,704,25,472,445
19372,2025-10-20,P003,M023,478,446,9,89,107
19373,2025-08-28,P054,M027,721,703,39,327,359
19374,2025-06-13,P042,M057,314,279,22,532,534
19375,2025-08-03,P034,M029,417,416,19,522,526
19376,2025-10-06,P093,M054,135,115,1,401,379
19377,2025-08-04,P048,M038,976,936,12,228,248
19378,2025-06-22,P100,M044,569,560,23,180,219
19379,2025-03-31,P010,M042,440,439,28,231,318
19380,2025-09-14,P032,M037,780,749,54,575,714
19381,2025-06-30,P051,M040,668,665,52,307,281
19382,2025-05-08,P086,M008,821,720,20,165,225
19383,2025-10-24,P022,M073,113,112,5,539,629
19384,2025-10-27,P095,M047,206,200,4,316,351
19385,2025-11-03,P086,M045,595,516,40,148,197
19386,2025-01-12,P099,M032,611,563,27,523,659
19387,2025-12-06,P061,M021,747,707,4,176,237
19388,2025-07-14,P096,M006,915,818,22,293,390
19389,2025-07-21,P055,M061,699,618,48,517,713
19390,2025-01-26,P030,M065,848,732,19,594,790
19391,2025-11-28,P054,M024,616,561,30,138,152
19392,2025-03-02,P097,M056,139,131,10,213,206
19393,2025-06-06,P015,M002,100,91,1,123,133
19394,2025-03-07,P024,M001,190,162,4,548,669
19395,2025-08-06,P072,M040,589,584,19,307,303
19396,2025-04-17,P043,M054,215,202,12,493,532
19397,2025-04-10,P068,M033,913,835,35,359,479
19398,2025-08-19,P036,M073,940,865,28,318,312
19399,2025-09-11,P029,M011,401,391,27,593,747
19400,2025-07-24,P032,M005,761,748,28,255,287
19401,2025-05-20,P013,M065,450,405,18,316,365
19402,2025-07-12,P070,M057,955,907,38,547,552
19403,2025-10-22,P003,M058,519,510,25,248,243
19404,2025-06-23,P067,M013,405,351,26,205,211
19405,2025-08-24,P015,M069,595,516,27,191,231
19406,2025-03-22,P074,M022,836,835,42,530,711
19407,2025-11-29,P047,M018,145,123,4,246,332
19408,2025-04-14,P055,M035,405,349,7,418,490
19409,2025-11-24,P079,M018,755,702,27,360,489
19410,2025-05-07,P064,M026,924,893,17,182,241
19411,2025-09-09,P062,M008,376,329,7,380,420
19412,2025-07-01,P049,M026,563,517,32,224,259
19413,2025-12-18,P003,M015,586,536,24,103,140
19414,2025-05-30,P051,M054,799,715,38,113,147
19415,2025-09-27,P023,M048,304,261,4,117,108
19416,2025-11-18,P057,M064,648,606,45,322,322
19417,2025-01-25,P021,M024,524,457,32,229,319
19418,2025-12-09,P025,M003,650,592,44,382,363
19419,2025-03-19,P022,M010,288,275,3,481,573
19420,2025-05-25,P056,M004,253,235,11,322,414
19421,2025-11-01,P048,M034,465,450,23,233,246
19422,2025-08-03,P015,M025,729,721,4,146,156
19423,2025-07-31,P069,M018,587,569,43,133,181
19424,2025-05-22,P075,M068,414,406,4,193,202
19425,2025-12-31,P030,M040,781,675,20,495,632
19426,2025-05-09,P050,M038,880,765,19,147,134
19427,2025-12-28,P074,M028,804,741,21,81,75
19428,2025-07-15,P079,M054,991,961,27,312,363
19429,2025-03-16,P029,M036,345,302,17,284,267
19430,2025-03-25,P088,M035,891,836,6,438,522
19431,2025-08-13,P032,M062,211,198,5,316,414
19432,2025-08-30,P099,M040,477,414,15,549,548
19433,2025-10-29,P013,M043,350,346,9,486,614
19434,2025-12-21,P099,M034,433,384,26,463,460
19435,2025-07-28,P096,M007,675,655,26,276,267
19436,2025-11-03,P053,M036,719,631,36,390,414
19437,2025-08-21,P011,M059,211,191,3,374,426
19438,2025-07-20,P028,M003,970,903,45,491,473
19439,2025-04-07,P021,M067,804,741,24,166,160
19440,2025-06-30,P050,M019,384,336,22,561,697
19441,2025-07-21,P093,M004,888,830,9,219,270
19442,2025-01-17,P017,M019,193,184,5,312,337
19443,2025-12-21,P003,M064,533,527,40,271,248
19444,2025-12-30,P094,M055,357,349,17,234,324
19445,2025-12-01,P082,M070,104,96,1,147,176
19446,2025-02-05,P066,M043,660,644,46,149,145
19447,2025-06-19,P038,M062,212,207,7,124,133
19448,2025-11-08,P072,M025,770,768,18,223,269
19449,2025-09-02,P053,M031,985,968,61,299,387
19450,2025-12-13,P087,M039,995,982,11,526,648
19451,2025-02-26,P009,M069,360,333,11,532,568
19452,2025-07-29,P038,M058,257,236,10,596,709
19453,2025-11-17,P009,M020,274,244,15,415,477
19454,2025-06-23,P021,M065,161,139,8,521,538
19455,2025-07-02,P010,M040,558,555,3,408,434
19456,2025-09-06,P004,M008,720,676,41,303,346
19457,2025-07-26,P021,M031,936,869,50,276,256
19458,2025-08-23,P034,M015,134,123,4,256,311
19459,2025-08-06,P058,M017,966,853,66,247,339
19460,2025-03-29,P025,M021,723,649,22,84,97
19461,2025-03-11,P060,M073,333,310,9,172,167
19462,2025-07-09,P027,M073,816,709,20,98,131
19463,2025-11-03,P002,M024,267,240,17,227,253
19464,2025-04-15,P093,M020,405,345,16,104,119
19465,2025-05-05,P068,M049,865,844,24,533,518
19466,2025-10-16,P033,M020,477,454,24,525,658
19467,2025-04-08,P070,M069,595,520,28,446,443
19468,2025-11-15,P012,M010,710,666,24,178,211
19469,2025-12-31,P034,M036,474,444,32,136,139
19470,2025-07-06,P014,M015,216,214,16,79,109
19471,2025-08-15,P046,M044,130,114,6,414,536
19472,2025-10-18,P083,M007,995,937,57,173,198
19473,2025-06-10,P100,M029,565,530,39,112,150
19474,2025-12-28,P039,M061,353,327,10,311,362
19475,2025-04-05,P064,M047,355,348,4,262,251
19476,2025-09-20,P034,M009,312,280,10,323,335
19477,2025-12-29,P011,M037,672,667,32,404,521
19478,2025-02-07,P082,M038,736,683,19,465,453
19479,2025-10-13,P098,M045,205,187,13,511,630
19480,2025-08-31,P046,M069,829,758,38,164,169
19481,2025-03-05,P015,M023,361,358,17,550,762
19482,2025-05-31,P029,M030,704,609,41,262,259
19483,2025-07-30,P037,M029,433,394,14,206,234
19484,2025-01-22,P004,M008,369,321,24,392,533
19485,2025-06-21,P035,M004,585,538,34,170,183
19486,2025-11-02,P051,M039,641,633,23,408,453
19487,2025-08-20,P036,M005,712,614,34,389,457
19488,2025-11-25,P054,M063,623,543,8,237,228
19489,2025-01-30,P087,M038,637,548,27,576,630
19490,2025-04-23,P017,M035,921,892,23,104,115
19491,2025-03-26,P073,M019,784,765,49,454,500
19492,2025-11-20,P015,M018,356,316,7,182,223
19493,2025-11-10,P058,M045,587,581,43,92,83
19494,2025-01-15,P050,M013,876,777,35,498,653
19495,2025-06-05,P019,M067,119,107,4,93,120
19496,2025-12-25,P069,M035,152,137,5,410,381
19497,2025-11-10,P095,M066,520,497,37,356,408
19498,2025-09-27,P034,M054,327,306,15,508,634
19499,2025-04-19,P080,M064,415,411,10,84,86
19500,2025-06-01,P018,M043,614,585,5,293,274
19501,2025-09-15,P061,M041,359,356,12,253,261
19502,2025-04-29,P026,M030,760,692,50,542,557
19503,2025-02-04,P055,M062,273,240,12,234,294
19504,2025-01-24,P054,M039,223,216,11,413,495
19505,2025-02-19,P050,M010,624,606,27,500,632
19506,2025-04-18,P049,M042,750,640,14,194,235
19507,2025-08-21,P033,M057,764,704,39,326,367
19508,2025-07-06,P053,M013,384,347,12,472,485
19509,2025-12-27,P001,M013,198,178,8,341,444
19510,2025-06-25,P007,M041,131,120,7,480,451
19511,2025-02-17,P019,M069,936,854,27,312,432
19512,2025-11-07,P075,M033,219,210,15,62,67
19513,2025-07-19,P062,M018,354,342,23,74,97
19514,2025-06-22,P072,M044,377,373,11,390,423
19515,2025-09-25,P071,M040,719,679,12,293,395
19516,2025-05-10,P013,M050,569,553,35,587,703
19517,2025-11-10,P023,M068,284,257,8,124,140
19518,2025-08-31,P088,M043,727,643,27,224,228
19519,2025-09-27,P050,M052,836,818,14,561,778
19520,2025-01-29,P100,M061,199,171,3,241,280
19521,2025-04-08,P005,M067,470,416,25,302,360
19522,2025-12-14,P075,M050,695,693,43,102,117
19523,2025-03-03,P077,M069,599,588,8,532,482
19524,2025-11-30,P077,M039,855,745,29,265,349
19525,2025-12-01,P010,M044,216,204,14,323,417
19526,2025-05-10,P100,M014,718,630,36,557,677
19527,2025-01-26,P027,M066,850,726,15,322,333
19528,2025-09-30,P098,M009,414,362,5,543,633
19529,2025-09-30,P011,M036,984,876,15,131,120
19530,2025-10-02,P051,M049,395,351,17,544,530
19531,2025-10-19,P092,M044,990,898,32,598,761
19532,2025-04-12,P047,M037,263,233,12,237,261
19533,2025-06-05,P031,M019,598,547,29,527,558
19534,2025-11-14,P043,M044,826,791,18,449,491
19535,2025-08-18,P060,M038,851,785,21,141,128
19536,2025-10-16,P048,M017,229,218,16,450,623
19537,2025-10-13,P009,M063,743,641,7,238,218
19538,2025-02-20,P061,M030,429,370,23,194,254
19539,2025-04-25,P067,M015,564,532,16,235,271
19540,2025-02-13,P092,M052,958,887,52,80,86
19541,2025-11-13,P029,M049,358,335,16,408,381
19542,2025-11-02,P023,M002,946,911,51,175,233
19543,2025-10-13,P069,M041,472,401,30,161,223
19544,2025-03-04,P052,M067,634,624,37,584,781
19545,2025-09-06,P030,M036,461,444,21,190,256
19546,2025-04-03,P026,M050,885,831,23,423,408
19547,2025-11-21,P049,M013,644,560,23,445,414
19548,2025-09-09,P020,M019,741,724,29,531,586
19549,2025-01-13,P087,M048,877,846,19,152,174
19550,2025-04-24,P087,M041,137,126,4,80,107
19551,2025-08-27,P015,M036,963,948,27,183,202
19552,2025-06-14,P036,M027,208,197,11,295,311
19553,2025-06-07,P039,M043,464,436,2,173,175
19554,2025-06-05,P041,M053,694,613,39,104,97
19555,2025-04-12,P054,M025,150,127,4,488,572
19556,2025-11-14,P037,M056,783,683,7,470,453
19557,2025-07-26,P071,M045,378,370,23,346,379
19558,2025-06-22,P006,M064,405,368,14,295,286
19559,2025-06-22,P052,M048,997,904,13,337,356
19560,2025-08-19,P015,M035,304,264,10,558,544
19561,2025-02-27,P084,M012,500,497,33,465,578
19562,2025-09-13,P025,M037,329,310,14,111,103
19563,2025-07-31,P078,M054,130,123,0,510,484
19564,2025-04-10,P088,M006,950,810,6,276,272
19565,2025-08-31,P088,M017,769,726,20,357,477
19566,2025-09-07,P078,M064,595,568,20,521,668
19567,2025-04-22,P057,M050,863,787,44,593,760
19568,2025-04-30,P068,M053,124,105,3,382,501
19569,2025-09-10,P026,M004,149,147,6,79,110
19570,2025-03-12,P001,M069,873,761,7,183,246
19571,2025-02-13,P068,M051,185,160,1,384,440
19572,2025-02-11,P080,M021,940,837,51,582,668
19573,2025-04-30,P048,M051,986,917,30,422,545
19574,2025-09-26,P027,M006,473,427,7,249,292
19575,2025-12-22,P012,M028,823,740,5,225,254
19576,2025-02-17,P061,M071,915,787,9,107,134
19577,2025-07-31,P021,M071,188,159,8,565,648
19578,2025-04-20,P001,M046,762,656,23,195,196
19579,2025-11-22,P069,M051,282,260,1,160,166
19580,2025-12-14,P033,M063,908,780,51,495,623
19581,2025-08-15,P038,M031,786,708,40,289,298
19582,2025-03-24,P040,M059,233,202,7,142,163
19583,2025-10-16,P029,M017,905,858,65,223,215
19584,2025-11-28,P020,M018,626,572,10,565,762
19585,2025-12-03,P049,M069,918,883,37,125,164
19586,2025-06-29,P054,M036,906,780,38,163,166
19587,2025-09-18,P004,M052,439,396,11,374,506
19588,2025-11-08,P074,M050,245,216,12,570,578
19589,2025-11-27,P056,M061,292,290,17,197,192
19590,2025-01-17,P068,M048,605,578,33,431,422
19591,2025-03-07,P015,M063,811,690,21,501,587
19592,2025-09-05,P049,M010,310,294,3,489,441
19593,2025-03-30,P011,M055,265,227,15,132,154
19594,2025-11-10,P044,M028,762,734,9,507,668
19595,2025-07-17,P008,M068,458,418,24,358,496
19596,2025-06-25,P024,M002,773,669,36,393,377
19597,2025-01-31,P028,M070,547,544,13,525,479
19598,2025-12-20,P024,M057,735,629,43,276,285
19599,2025-02-01,P026,M059,599,510,25,399,510
19600,2025-10-23,P021,M062,226,217,5,437,495
19601,2025-01-29,P090,M061,541,481,11,204,250
19602,2025-05-28,P061,M001,318,284,13,399,374
19603,2025-01-10,P083,M002,662,580,30,548,721
19604,2025-08-20,P035,M065,142,125,4,562,542
19605,2025-09-09,P067,M065,957,932,5,98,96
19606,2025-07-31,P006,M053,949,852,16,186,210
19607,2025-06-02,P065,M063,859,850,57,570,681
19608,2025-08-09,P068,M049,428,390,13,505,460
19609,2025-12-17,P062,M067,489,422,18,180,232
19610,2025-02-04,P025,M018,933,869,50,319,427
19611,2025-02-11,P007,M073,265,246,11,144,195
19612,2025-03-31,P038,M051,743,637,35,451,629
19613,2025-07-01,P069,M013,274,251,10,449,545
19614,2025-05-17,P024,M017,401,376,19,256,345
19615,2025-05-03,P061,M001,291,272,6,273,353
19616,2025-01-31,P006,M005,997,884,55,495,541
19617,2025-06-18,P046,M056,801,717,34,573,625
19618,2025-03-05,P087,M030,163,147,8,495,516
19619,2025-07-09,P086,M027,488,450,14,576,563
19620,2025-08-19,P029,M040,485,440,25,529,530
19621,2025-05-15,P085,M015,655,562,25,229,285
19622,2025-03-11,P038,M045,939,892,46,119,139
19623,2025-04-28,P068,M028,548,522,24,268,259
19624,2025-12-01,P008,M021,515,473,13,206,235
19625,2025-06-18,P011,M003,691,649,10,566,656
19626,2025-03-04,P033,M063,935,916,33,172,168
19627,2025-08-22,P022,M016,152,149,9,527,541
19628,2025-08-31,P078,M031,995,972,53,66,77
19629,2025-02-20,P088,M053,657,623,6,309,384
19630,2025-10-20,P089,M005,817,804,61,434,497
19631,2025-12-23,P097,M042,335,310,17,421,445
19632,2025-07-30,P097,M045,398,391,19,442,452
19633,2025-08-27,P058,M012,983,852,45,136,126
19634,2025-08-23,P054,M046,899,816,44,356,431
19635,2025-07-31,P036,M063,772,742,13,582,564
19636,2025-05-12,P079,M051,961,949,26,88,121
19637,2025-02-10,P037,M036,904,771,38,584,742
19638,2025-09-16,P032,M041,230,227,7,318,378
19639,2025-11-02,P010,M053,912,820,57,327,349
19640,2025-07-08,P056,M038,570,546,28,489,655
19641,2025-03-16,P066,M046,518,485,14,283,266
19642,2025-07-18,P076,M002,662,598,5,115,159
19643,2025-10-17,P053,M071,876,785,38,508,644
19644,2025-03-08,P004,M023,336,313,4,258,336
19645,2025-03-17,P073,M001,889,871,46,69,91
19646,2025-05-09,P057,M023,858,850,8,200,210
19647,2025-05-24,P087,M037,827,801,20,295,353
19648,2025-11-14,P046,M044,278,256,17,391,461
19649,2025-04-18,P091,M007,691,672,12,147,137
19650,2025-10-15,P024,M048,738,652,39,177,212
19651,2025-10-11,P075,M021,527,460,33,188,194
19652,2025-04-28,P091,M049,873,771,10,88,107
19653,2025-10-18,P039,M030,338,312,12,110,131
19654,2025-07-02,P074,M072,922,884,34,554,758
19655,2025-06-26,P035,M049,503,434,11,103,123
19656,2025-08-29,P089,M045,297,285,1,203,239
19657,2025-06-29,P054,M070,243,232,13,509,670
19658,2025-01-12,P076,M024,601,590,21,360,386
19659,2025-02-20,P030,M001,992,898,19,185,193
19660,2025-10-18,P037,M058,701,610,30,130,131
19661,2025-07-26,P097,M061,297,265,10,459,494
19662,2025-08-15,P099,M011,761,682,10,335,381
19663,2025-04-13,P097,M016,254,231,17,372,450
19664,2025-10-10,P024,M011,911,789,46,462,469
